12.412,0.080103,0.00294765,4.75E-05,0.0584795,46.3407,0.115588,0.263992,0.343341,6.51E-06,0.00361192,0.0738457,0.00017762,0.0258854,0.155598,0.0173246,0.000625,3.90E-06
12.201,0.0809258,0.00259695,4.95E-05,0.0584795,46.1483,0.121016,0.240273,0.341388,6.61E-06,0.00262316,0.0860325,0.000162586,0.0291012,0.160835,0.0184517,0.000108887,1.03E-06
12.2665,0.0810316,0.00276694,2.81E-05,0.0584795,45.885,0.113237,0.234928,0.335326,1.43E-06,0.00232493,0.0856501,5.20E-06,0.0321916,0.176622,0.0194946,0.000219042,2.20E-07
12.6916,0.0809132,0.00254141,2.47E-05,0.0565302,41.4884,0.10562,0.285501,0.315151,3.83E-06,0.00198397,0.0606618,2.16E-05,0.0305781,0.17961,0.0207234,0.000143245,1.48E-06
12.8074,0.0787125,0.00272089,3.66E-05,0.042885,33.9543,0.106629,0.37727,0.288269,1.39E-07,0.00145011,0.0401454,8.07E-05,0.0239321,0.14373,0.018191,0.000300945,1.77E-06
12.596,0.0762432,0.00291331,4.90E-05,0.0389864,25.0353,0.121159,0.48458,0.265253,9.73E-07,0.00158824,0.0211895,7.74E-06,0.0164468,0.0788077,0.0104882,0.000473468,5.51E-06
12.3777,0.0747849,0.00361583,5.33E-05,0.0565302,18.1295,0.141508,0.579781,0.234464,4.04E-07,0.00102695,0.00490804,0.000116538,0.00954463,0.0245344,0.00395329,0.000151951,1.03E-05
12.3082,0.0726876,0.00443414,4.31E-05,0.0584795,14.6404,0.116181,0.624862,0.243459,5.59E-06,0.00196105,0.00680128,4.77E-05,0.0039196,0.00107616,0.00111073,0.000571053,4.65E-06
12.4168,0.0721926,0.00412496,2.32E-05,0.0584795,13.9817,0.100625,0.611393,0.264542,5.81E-06,0.00296426,0.0105731,2.84E-05,0.00249528,0.00550579,0.00162734,0.000237409,3.13E-06
12.6068,0.068725,0.0035524,2.52E-05,0.0584795,16.657,0.0980702,0.59565,0.269824,5.21E-06,0.00330731,0.0102531,2.47E-05,0.00316694,0.0166769,0.00276552,0.000255011,1.03E-06
12.8382,0.0669396,0.00317532,2.21E-05,0.0604289,22.6235,0.0959795,0.578617,0.274547,7.57E-06,0.00349575,0.0138791,2.22E-05,0.00459596,0.0250577,0.00359489,0.000201143,2.93E-06
13.1552,0.068924,0.00306323,2.10E-05,0.0604289,31.5521,0.0921636,0.560275,0.282434,6.71E-06,0.00336724,0.0178653,4.00E-05,0.00698071,0.0323408,0.00429612,0.000228822,1.46E-06
13.4611,0.0683931,0.00273443,2.08E-05,0.0701754,40.8057,0.0832899,0.53663,0.301108,6.91E-06,0.00348696,0.0228233,1.40E-05,0.00918623,0.0381907,0.00478871,0.000472467,2.76E-06
13.594,0.0698813,0.00275442,1.95E-05,0.0701754,47.3992,0.0817863,0.511854,0.318774,5.42E-06,0.00370455,0.0271518,6.20E-05,0.0105131,0.0407927,0.00497795,0.000376273,1.42E-06
13.6996,0.0696145,0.0026045,1.48E-05,0.0701754,52.355,0.0844758,0.496154,0.324401,5.55E-06,0.00327445,0.0290754,2.98E-05,0.0115141,0.0453825,0.00533648,0.000346827,3.77E-06
13.8134,0.0715826,0.00246634,1.10E-05,0.0701754,56.3099,0.0839881,0.483276,0.328675,3.55E-06,0.00309188,0.029876,6.53E-05,0.0131269,0.0514649,0.0060675,0.000362788,2.02E-06
13.8072,0.0730425,0.0024638,1.05E-05,0.0701754,58.5544,0.084318,0.467472,0.334673,4.80E-06,0.00275213,0.0322107,1.70E-05,0.0135157,0.0578722,0.0067482,0.000412897,3.61E-06
13.592,0.0751854,0.00255976,1.19E-05,0.0701754,57.57,0.0864128,0.449069,0.342378,3.89E-06,0.00292116,0.0369628,8.50E-05,0.0136045,0.0610488,0.00718563,0.000326845,1.47E-06
13.2157,0.0768414,0.00256403,1.61E-05,0.0701754,53.9873,0.0876388,0.425476,0.355377,3.41E-06,0.00304012,0.0435062,1.65E-05,0.0126769,0.0644858,0.00742885,0.000347603,2.95E-06
12.7226,0.0786945,0.00267473,2.13E-05,0.0623782,48.9506,0.0892183,0.399638,0.369036,4.40E-06,0.00312525,0.0515603,7.84E-05,0.0121369,0.0671058,0.00777319,0.000322201,1.60E-06
12.1256,0.0814084,0.00300248,2.48E-05,0.0604289,43.3812,0.0924756,0.363999,0.389455,4.28E-06,0.00299952,0.0608172,1.11E-05,0.0104924,0.0711002,0.00824378,0.000398757,2.81E-06
11.6844,0.0813274,0.00301563,2.48E-05,0.0584795,40.6921,0.0944995,0.327732,0.400064,4.24E-06,0.00283331,0.0797855,0.000123457,0.00920086,0.0753399,0.0101082,0.000305464,3.20E-06
11.7601,0.0805229,0.00290849,2.66E-05,0.0584795,42.3683,0.0884894,0.29852,0.402747,6.54E-06,0.00265423,0.0931283,4.49E-05,0.00965037,0.0904494,0.0139814,0.000320598,7.93E-06
12.3434,0.076899,0.00301418,3.43E-05,0.0584795,47.6712,0.0786419,0.277763,0.391136,6.86E-06,0.00321676,0.0951616,0.000156217,0.0125342,0.120855,0.0201844,0.000334961,8.96E-06
13.2645,0.0772691,0.00329493,3.54E-05,0.0604289,55.606,0.071752,0.247516,0.369476,8.65E-06,0.00348606,0.0926349,8.21E-05,0.0164902,0.169495,0.0286015,0.000449779,8.43E-06
14.4343,0.0722016,0.00361905,3.31E-05,0.0604289,63.1935,0.062102,0.212754,0.333971,1.21E-05,0.00490222,0.0852685,0.000397374,0.0229435,0.239487,0.03775,0.000399998,1.25E-05
15.4409,0.0715064,0.00412526,2.81E-05,0.0623782,69.1538,0.0596508,0.144312,0.309837,2.15E-05,0.00655755,0.0665705,0.000256107,0.0353383,0.334392,0.0426805,0.000364893,1.87E-05
15.2863,0.0738588,0.00415792,3.34E-05,0.0682261,77.7608,0.0737426,0.0496994,0.318172,2.46E-05,0.00812238,0.0862398,0.000372041,0.0470643,0.374155,0.0420429,0.000337942,2.68E-05
14.3993,0.0759876,0.00361152,5.08E-05,0.0701754,80.2346,0.0798414,0.00558884,0.354389,1.79E-05,0.00741452,0.121751,0.000253496,0.0428852,0.345869,0.0417388,0.000231413,1.84E-05
13.6671,0.0775798,0.0029038,5.68E-05,0.0623782,75.0717,0.0790817,0.00746192,0.382766,1.35E-05,0.00618147,0.134977,0.000258973,0.0356843,0.310617,0.0427567,0.000185526,1.62E-05
13.0051,0.0776784,0.00238837,6.61E-05,0.0604289,66.368,0.0798152,0.0194989,0.399644,8.85E-06,0.00483,0.139081,0.000219967,0.0302273,0.283697,0.0427934,0.000171276,1.37E-05
12.2961,0.0821007,0.00204517,6.33E-05,0.0584795,56.4576,0.0820501,0.0300629,0.417269,7.22E-06,0.00355877,0.139469,0.000146687,0.026013,0.260393,0.0408732,0.000144399,1.22E-05
11.5223,0.0830117,0.00184934,5.65E-05,0.0545809,47.1591,0.0866731,0.0386481,0.439376,6.40E-06,0.00267995,0.140228,0.000159219,0.0228171,0.232399,0.0368551,0.000149665,9.57E-06
10.7334,0.089228,0.00182741,4.93E-05,0.037037,39.4685,0.0930993,0.045429,0.465094,5.22E-06,0.00207193,0.143716,9.60E-05,0.0195792,0.199869,0.0309402,9.29E-05,7.71E-06
10.0019,0.0916241,0.00167284,4.21E-05,0.037037,34.0568,0.100341,0.0511232,0.494839,3.50E-06,0.00184803,0.145713,0.000121604,0.0170222,0.164363,0.0245291,9.09E-05,5.59E-06
9.37655,0.0958384,0.00155897,4.14E-05,0.037037,31.1767,0.109536,0.0554079,0.522911,1.80E-06,0.00144913,0.148402,5.67E-05,0.0140408,0.129778,0.0183344,7.80E-05,4.63E-06
8.87274,0.0970175,0.00157494,3.98E-05,0.037037,30.1515,0.118184,0.0587041,0.548804,7.16E-07,0.00120286,0.15058,8.14E-05,0.0117501,0.0974497,0.0131685,7.15E-05,3.08E-06
8.42264,0.0987669,0.00160569,3.61E-05,0.037037,28.5918,0.126115,0.0595429,0.572327,9.04E-07,0.000808128,0.152582,2.61E-05,0.00910515,0.0703622,0.00905151,7.72E-05,2.05E-06
7.92155,0.10351,0.00185218,3.58E-05,0.037037,23.7917,0.13723,0.0596299,0.587291,4.26E-07,0.000624949,0.156087,4.21E-05,0.00675423,0.0461928,0.00606238,8.27E-05,2.31E-06
7.44952,0.107181,0.00206376,5.23E-05,0.0350877,17.5615,0.170258,0.0622279,0.59136,2.66E-06,0.000465218,0.138366,4.26E-05,0.00436792,0.0286325,0.00421111,6.41E-05,1.61E-06
7.26083,0.105106,0.0024189,7.31E-05,0.0350877,14.505,0.189571,0.0731269,0.604677,7.92E-07,0.000644895,0.108088,3.92E-05,0.00220842,0.0182841,0.00329126,6.87E-05,9.53E-08
7.36872,0.105945,0.00287446,5.88E-05,0.037037,18.4214,0.185946,0.081223,0.609663,1.16E-06,0.000805066,0.106887,2.17E-06,0.0018667,0.0113597,0.00217532,6.62E-05,4.37E-06
7.62478,0.0999851,0.00322159,4.15E-05,0.0584795,28.6007,0.181873,0.0777721,0.612415,1.81E-07,0.00104451,0.116422,1.43E-05,0.00333007,0.00566059,0.00138007,6.01E-05,2.76E-05
7.84108,0.103455,0.00356458,2.79E-05,0.0604289,37.1037,0.186853,0.0671973,0.59608,3.67E-06,0.00104679,0.136045,2.23E-05,0.00520889,0.00595872,0.00143852,0.000128063,1.76E-05
8.35924,0.0993048,0.00330989,5.60E-05,0.0604289,45.4957,0.193005,0.0679436,0.547765,3.93E-06,0.00140033,0.15175,9.87E-05,0.0129032,0.0216259,0.00343397,5.18E-05,1.86E-05
10.244,0.0891068,0.00378162,8.38E-05,0.0643275,64.5662,0.178426,0.0997243,0.484056,2.00E-05,0.0023076,0.11454,1.61E-05,0.0220164,0.0862561,0.0123416,0.000171107,0.000124726
13.4199,0.0772992,0.00528773,6.45E-05,0.0623782,68.8826,0.161702,0.165395,0.278573,4.06E-06,0.00472024,0.0733738,0.000106381,0.0515477,0.232835,0.0313695,9.70E-05,0.000276554
14.8027,0.0748689,0.00586699,2.84E-05,0.0604289,52.416,0.135331,0.212741,0.17895,1.64E-05,0.00601518,0.0210368,0.000161665,0.0798629,0.320788,0.043928,0.000510812,0.000658682
14.3324,0.072046,0.00589532,9.11E-06,0.0604289,51.5814,0.124983,0.248302,0.206528,5.72E-06,0.00491285,0.0170129,0.00013145,0.0845022,0.26994,0.0394863,0.000747839,0.0034485
12.7107,0.0795398,0.00485755,3.09E-05,0.0604289,57.5594,0.104313,0.243987,0.277211,6.80E-06,0.00245205,0.107515,6.56E-05,0.0958536,0.142346,0.021426,0.000129341,0.00469544
12.4697,0.0801941,0.0043114,2.30E-05,0.0682261,60.6168,0.100344,0.280551,0.282706,9.42E-06,0.00156395,0.128637,8.95E-05,0.105685,0.0767402,0.0168201,6.70E-05,0.00678744
12.3266,0.0784657,0.00399467,3.01E-05,0.0584795,47.3877,0.105345,0.333739,0.295586,4.33E-06,0.00137496,0.0415261,2.47E-05,0.151296,0.038844,0.0178752,0.00025052,0.014134
11.2215,0.0796963,0.00328064,6.21E-05,0.0467836,36.8496,0.0777022,0.265268,0.23659,1.16E-06,0.00108277,0.218974,3.35E-05,0.15005,0.0146846,0.016241,0.000469752,0.0189023
12.6698,0.073797,0.00320477,4.96E-05,0.0467836,37.8907,0.106938,0.332357,0.210142,2.12E-06,0.00134519,0.0621276,4.06E-06,0.215444,0.00881178,0.0250141,0.000508175,0.0373053
12.3673,0.0762945,0.00279691,5.38E-05,0.0467836,41.2923,0.0882733,0.279019,0.212002,5.07E-07,0.00115875,0.177023,1.60E-05,0.182135,0.00410328,0.0170615,0.000541971,0.038666
13.4036,0.0724301,0.00274301,2.48E-05,0.0467836,49.5006,0.100757,0.298086,0.216537,1.33E-07,0.00127024,0.145478,2.81E-06,0.17229,0.0056946,0.0137493,0.000256288,0.0458794
14.5616,0.0683368,0.00297224,3.14E-05,0.0467836,51.2015,0.126767,0.329304,0.222269,5.88E-07,0.00162521,0.0753612,1.43E-05,0.16679,0.00693222,0.0100334,0.000111817,0.060791
13.738,0.070972,0.00273725,5.90E-05,0.0467836,48.7357,0.112231,0.260186,0.229999,9.54E-07,0.00136467,0.201515,1.42E-05,0.11944,0.00342675,0.0054341,0.000196508,0.0661918
15.866,0.0625013,0.00291594,6.35E-05,0.0467836,48.6401,0.159863,0.302284,0.219751,1.39E-06,0.00167916,0.0526377,1.47E-05,0.135447,0.00372814,0.00902978,0.000592411,0.114971
16.5999,0.0601195,0.00268677,4.12E-05,0.0467836,61.6175,0.157242,0.253001,0.196442,9.13E-07,0.00127844,0.111331,1.14E-06,0.127095,0.0104623,0.0115919,0.000785696,0.130768
17.0628,0.057122,0.00262055,1.49E-05,0.0467836,63.8965,0.16692,0.233645,0.171858,6.64E-07,0.0011207,0.124263,1.00E-05,0.136342,0.0113131,0.0109682,0.00073341,0.142826
17.932,0.054755,0.00281475,3.64E-05,0.0467836,58.0445,0.197299,0.242019,0.149701,6.20E-07,0.00111583,0.05883,2.14E-05,0.159556,0.0104,0.0122543,0.000564591,0.168238
17.0155,0.0581821,0.00257836,4.79E-05,0.0487329,67.5792,0.168422,0.183983,0.136344,2.82E-07,0.00076695,0.182259,1.13E-05,0.153364,0.0125536,0.010423,0.000306678,0.151567
17.7048,0.0548136,0.00322576,4.99E-05,0.0467836,57.4333,0.204781,0.184017,0.0905856,2.60E-07,0.000690809,0.0996303,4.92E-06,0.210006,0.00616234,0.0126394,0.000414635,0.191068
16.8918,0.0573335,0.00314036,3.43E-05,0.0467836,66.6547,0.176144,0.125839,0.0832022,2.95E-07,0.000451722,0.198473,1.41E-05,0.218272,0.00794403,0.0136574,0.000631106,0.175371
16.4094,0.06021,0.00319583,2.24E-05,0.0584795,69.2751,0.163707,0.0956549,0.0551711,1.49E-08,0.000467717,0.233992,1.89E-05,0.256534,0.00734001,0.0168931,0.000609278,0.169613
16.6321,0.063057,0.00374636,3.04E-05,0.0467836,63.9459,0.181312,0.109626,0.0240747,2.58E-07,0.000492323,0.17354,1.99E-05,0.306249,0.00461917,0.0190728,0.000724089,0.18027
15.215,0.0718487,0.00364518,3.41E-05,0.0467836,67.9668,0.142663,0.132771,0.0723821,6.91E-07,0.000428946,0.255789,1.57E-05,0.241278,0.00815374,0.0144854,0.000423714,0.131608
15.2123,0.0744468,0.00366815,3.98E-05,0.0467836,53.2498,0.1609,0.239805,0.0839348,4.94E-07,0.000646062,0.132802,3.53E-05,0.236274,0.00359916,0.015377,0.000546674,0.12608
14.2899,0.074589,0.0033558,2.83E-05,0.0448343,46.8324,0.145731,0.307276,0.12216,4.22E-07,0.000477188,0.14391,3.26E-05,0.173854,0.00329992,0.0110614,0.000589453,0.0916081
14.2085,0.0725349,0.00288014,2.99E-05,0.0467836,50.2662,0.136331,0.363923,0.1497,1.57E-07,0.000322596,0.133169,1.09E-05,0.131907,0.00720235,0.00807365,0.000595878,0.0687639
14.4185,0.0699473,0.00294267,3.76E-05,0.0467836,42.8782,0.147575,0.450739,0.155043,2.45E-07,0.000286354,0.0526876,9.80E-06,0.12199,0.00387356,0.00794597,0.000484466,0.059365
13.8957,0.0729125,0.00263124,3.73E-05,0.0565302,46.4137,0.129317,0.443377,0.166312,3.31E-07,0.000263292,0.103056,1.65E-05,0.101537,0.00527225,0.00744517,0.000307176,0.0430959
14.1134,0.0714213,0.00277097,2.99E-05,0.0682261,44.6537,0.139844,0.480455,0.175368,9.94E-08,0.00106064,0.0526045,5.95E-06,0.10392,0.00553828,0.00720249,0.000472784,0.0335291
13.6285,0.0722727,0.00280046,2.58E-05,0.0584795,41.0739,0.118697,0.458644,0.193748,4.62E-08,0.00154387,0.0831999,1.12E-05,0.105706,0.00426904,0.00875765,0.000965401,0.0244581
13.4588,0.0717725,0.00325578,3.65E-05,0.0467836,43.0864,0.103176,0.446243,0.195227,1.94E-07,0.000476613,0.0978878,1.12E-05,0.11927,0.00731693,0.0103216,0.000493036,0.0195774
12.6762,0.0704851,0.00382074,4.00E-05,0.0467836,26.2724,0.106242,0.474877,0.191741,1.08E-06,0.000348484,0.0634411,4.52E-05,0.135609,0.00262615,0.0124918,0.000769886,0.0118073
11.664,0.0732095,0.00408881,3.20E-05,0.0467836,21.1129,0.0919139,0.447529,0.200884,1.12E-06,0.000309679,0.127384,8.33E-05,0.116676,0.00253852,0.00993883,0.000964732,0.00177672
12.3136,0.0676678,0.00462317,3.43E-05,0.0467836,21.8289,0.128081,0.486802,0.218052,1.38E-06,0.00248197,0.034661,4.07E-05,0.115946,0.00215193,0.0108788,0.000306149,0.000597228
12.5608,0.0670238,0.00480161,3.29E-05,0.0506823,34.1042,0.126712,0.389269,0.202487,1.70E-06,0.00581369,0.10289,4.68E-05,0.145759,0.00223981,0.0164057,0.00221508,0.00616093
13.3339,0.0611189,0.00620116,4.17E-05,0.0604289,53.9322,0.108646,0.248431,0.148027,7.27E-07,0.00345087,0.148935,0.000107838,0.283664,0.00352161,0.0306332,0.00107956,0.0235019
13.3061,0.0578982,0.00804866,2.91E-05,0.0682261,68.3036,0.0809272,0.0999136,0.0828645,2.14E-06,0.00256162,0.173503,0.00032401,0.455574,0.00564094,0.0498664,0.000158994,0.0486637
11.1725,0.0648698,0.00895717,2.24E-05,0.0740741,71.5288,0.0175584,0.0156523,0.0444464,5.36E-06,0.000961603,0.347764,0.000305397,0.469415,0.0122246,0.0421532,0.000769809,0.0487442
13.8361,0.0679855,0.00798432,1.67E-05,0.0740741,93.7827,0.0571981,0.0184106,0.014486,4.19E-06,0.00047323,0.294191,0.000261113,0.479075,0.0202906,0.0368584,0.0016314,0.077121
15.988,0.0685396,0.00598445,2.90E-05,0.0701754,84.3744,0.132021,0.0240137,0.023074,2.31E-06,0.000252967,0.294742,0.0001231,0.375102,0.0163462,0.0260739,0.00134661,0.106902
16.8346,0.0653496,0.00515417,2.39E-05,0.0604289,76.2293,0.172103,0.0176495,0.00714415,4.53E-07,0.00040362,0.266646,4.19E-05,0.368376,0.0124721,0.026296,0.000900657,0.127967
16.0891,0.0669735,0.00436712,2.00E-05,0.0487329,75.1941,0.152633,0.0132917,0.00853249,2.88E-07,0.000113317,0.276896,1.59E-05,0.388703,0.00974425,0.0300584,0.000500024,0.119512
14.523,0.0695376,0.00388475,2.27E-05,0.0584795,77.0505,0.103144,0.0145408,0.0187745,6.67E-08,9.52E-05,0.321047,9.70E-06,0.406414,0.0105047,0.0312857,0.000432079,0.0937513
12.9534,0.0730012,0.00390672,2.06E-05,0.0487329,69.2781,0.0667476,0.0179623,0.00886745,8.56E-08,9.42E-05,0.309374,3.30E-06,0.477244,0.00883606,0.037215,0.000537083,0.0731185
10.5812,0.0812958,0.00383957,2.97E-05,0.0467836,46.2462,0.033026,0.0176122,0.0209563,1.86E-07,5.05E-05,0.360724,1.88E-06,0.48551,0.00473845,0.0349968,0.000680735,0.0417027
9.06981,0.0892879,0.00397978,2.78E-05,0.0448343,27.4262,0.0149262,0.0173172,0.0371849,2.66E-07,5.68E-05,0.411912,2.02E-06,0.460415,0.00330027,0.0350006,0.000556329,0.0193279
8.56649,0.0894016,0.00457465,3.04E-05,0.0448343,18.7226,0.012269,0.0211282,0.0125399,2.34E-06,9.14E-05,0.405943,2.36E-05,0.509622,0.00287796,0.0262966,0.00157103,0.00763476
7.93647,0.0956052,0.0052224,2.42E-05,0.042885,7.88844,0.00834016,0.0193347,0.0421605,2.08E-05,9.98E-05,0.459572,8.18E-05,0.447494,0.00116259,0.0192822,0.000550609,0.00190148
7.8316,0.0994642,0.00633191,1.27E-05,0.037037,4.88512,0.0081544,0.0199244,0.0480054,0.000107209,5.34E-05,0.442937,0.000135064,0.454374,0.000877667,0.0233162,0.000406303,0.00170848
8.06004,0.095327,0.00847246,3.11E-05,0.042885,6.21301,0.0108675,0.0244008,0.0102163,0.000139377,2.44E-05,0.382715,0.000152665,0.540967,0.00106765,0.0250406,0.000922121,0.00348666
7.99083,0.0925708,0.00738899,2.19E-05,0.042885,6.44887,0.00684708,0.0214279,0.0386926,0.000220033,7.74E-05,0.413291,0.000690498,0.475196,0.00104914,0.0369588,0.00119863,0.00435127
8.24615,0.0906741,0.0056401,2.02E-05,0.042885,8.46376,0.0103888,0.0261781,0.0365894,0.000867478,0.000684003,0.371329,0.00294542,0.483222,0.0013399,0.0604149,0.00101602,0.00502541
9.01381,0.078986,0.00735329,3.92E-05,0.0467836,17.6206,0.0166229,0.0440213,0.0141503,0.00372721,0.00186461,0.364257,0.0106714,0.508449,0.00365791,0.0221786,0.00503091,0.00536899
9.75587,0.075921,0.00856992,1.56E-05,0.0526316,27.8934,0.0193661,0.0404387,0.0357376,0.00982786,0.00322257,0.364145,0.0230537,0.433417,0.00771088,0.0550238,0.00541435,0.00264296
12.3277,0.0709511,0.0105939,2.32E-05,0.0545809,51.2928,0.0324372,0.0433335,0.0708058,0.0281632,0.0112479,0.289584,0.0651701,0.251005,0.0256489,0.157228,0.0202221,0.00515519
15.4468,0.0660005,0.00997814,1.71E-05,0.0545809,68.0426,0.0309061,0.0364767,0.068306,0.0577811,0.0195594,0.270346,0.100851,0.0954665,0.0580722,0.157801,0.0926175,0.0118171
13.644,0.0693818,0.0066979,2.50E-05,0.0545809,67.674,0.0123394,0.0131167,0.0848108,0.0473448,0.0129937,0.206175,0.0549688,0.172458,0.0470712,0.27126,0.0714934,0.0059682
14.7434,0.0706322,0.00580649,2.44E-05,0.0545809,77.9082,0.0190185,0.00799624,0.106111,0.0553575,0.0187234,0.151671,0.0600155,0.0556775,0.0661696,0.343163,0.111506,0.00459002
13.7102,0.0727202,0.0042464,3.57E-05,0.0545809,74.8207,0.0199395,0.00472327,0.110381,0.0411376,0.0180285,0.135235,0.0499389,0.0839972,0.0683769,0.344502,0.120189,0.0035519
12.5922,0.0776451,0.00367189,4.13E-05,0.0545809,66.409,0.0220457,0.00448775,0.133929,0.0330096,0.00857103,0.0891202,0.0239657,0.0921564,0.0656588,0.390478,0.133778,0.00280027
11.5121,0.0801772,0.00328148,3.74E-05,0.0526316,51.3699,0.0378649,0.00536025,0.150792,0.0266183,0.00319711,0.0509323,0.00493178,0.0940509,0.0684759,0.419233,0.136913,0.00162969
10.6121,0.0870041,0.00324978,3.31E-05,0.0526316,33.8596,0.0459492,0.00451235,0.157483,0.0176545,0.00194266,0.0413069,0.000414226,0.0962695,0.0709933,0.423938,0.139042,0.000494028
10.254,0.0880351,0.00299834,2.46E-05,0.0506823,26.7431,0.0436929,0.00387609,0.162253,0.0118868,0.00152129,0.0488125,0.000750376,0.0773354,0.0670171,0.430239,0.152377,0.000237947
10.1185,0.0869261,0.00268554,2.93E-05,0.0487329,26.0741,0.0391132,0.00319577,0.162598,0.00879916,0.0013819,0.0402236,0.00299561,0.0750882,0.0618591,0.444704,0.15949,0.00055153
9.87447,0.0902231,0.00249025,3.77E-05,0.0467836,24.9825,0.0414143,0.00146858,0.15576,0.0067058,0.000305525,0.0357352,0.00318394,0.0955083,0.0494265,0.452585,0.157209,0.000697286
9.70947,0.0904518,0.00237358,1.88E-05,0.0467836,23.9099,0.0439469,0.000709098,0.165347,0.00612407,0.000199283,0.0377054,0.00309115,0.0972267,0.0411826,0.449345,0.154501,0.000621987
9.67114,0.0874108,0.00249138,2.95E-05,0.0506823,23.4788,0.0384076,0.000776909,0.170323,0.00773864,0.000617617,0.0668511,0.00648254,0.0675361,0.0357774,0.448988,0.156075,0.000426284
9.84579,0.0850946,0.00254436,3.46E-05,0.0506823,24.4931,0.0334553,0.000771796,0.154108,0.0116344,0.00122864,0.047404,0.0103049,0.101563,0.025598,0.45926,0.154368,0.000305151
10.0934,0.0853493,0.00243312,2.91E-05,0.0526316,29.1681,0.0323606,0.00060847,0.165768,0.0174483,0.00196472,0.0720869,0.0153975,0.0738495,0.016488,0.445604,0.158071,0.000353624
10.2977,0.0851764,0.0023165,2.46E-05,0.0526316,32.4211,0.0305672,0.000398371,0.157743,0.0229227,0.00292746,0.081967,0.021581,0.0847572,0.010238,0.435872,0.150645,0.0003814
10.6255,0.0822851,0.0025006,2.81E-05,0.0526316,35.221,0.0299887,0.000634715,0.144922,0.0289227,0.00255035,0.0604136,0.0278007,0.0950238,0.005341,0.450685,0.153399,0.000318362
10.7303,0.0832621,0.00256257,3.86E-05,0.0526316,37.1556,0.028296,0.000920561,0.153825,0.0331732,0.00227504,0.0959243,0.0294835,0.0559309,0.00180101,0.441632,0.156531,0.000207767
10.6688,0.0845524,0.00257064,3.49E-05,0.0526316,35.5718,0.0259781,0.000491627,0.139469,0.0325046,0.0017737,0.0673072,0.0287584,0.105932,0.000591002,0.448691,0.148278,0.000225387
10.8066,0.0845019,0.00249756,1.75E-05,0.0526316,37.8013,0.026599,0.000279016,0.139835,0.0333268,0.00194375,0.0645499,0.0319574,0.087529,0.00103553,0.458279,0.154206,0.000459432
10.7424,0.084201,0.00241662,2.30E-05,0.0526316,38.3106,0.0259563,0.000360687,0.143653,0.0304745,0.00256686,0.0932169,0.0344671,0.0718422,0.00324679,0.441133,0.152408,0.000674412
10.6336,0.0850602,0.00232107,2.24E-05,0.0526316,34.965,0.0275617,0.000533387,0.134242,0.0262796,0.00304033,0.0790091,0.0361231,0.0958015,0.00593717,0.444454,0.146359,0.00065895
10.4941,0.0852198,0.0024335,2.59E-05,0.0526316,30.3725,0.0295556,0.000514847,0.143528,0.0230569,0.00350877,0.0961949,0.0398883,0.0721297,0.00873837,0.433399,0.149022,0.000462591
